open,close,high,low
177.512,177.711,177.77,177.473
177.705,177.563,177.773,177.561
177.568,177.558,177.676,177.51
177.558,177.628,177.692,177.396
177.628,177.758,177.824,177.506
177.756,177.771,177.918,177.708
177.773,177.823,177.831,177.666
177.82,177.841,177.93,177.734
177.848,177.925,177.946,177.807
177.926,177.822,177.93,177.715
177.822,177.793,177.874,177.704
177.794,177.868,177.98,177.777
177.866,177.778,177.99,177.727
177.777,177.821,177.876,177.728
177.828,177.835,178.016,177.806
177.834,177.795,177.849,177.729
177.788,177.591,177.827,177.59
177.591,177.739,177.785,177.591
177.736,177.687,177.741,177.66
177.688,177.721,177.765,177.63
177.722,177.695,177.769,177.668
177.689,177.66,177.725,177.648
177.661,177.694,177.698,177.622
177.695,177.668,177.753,177.618
177.678,177.777,177.882,177.639
177.775,177.81,177.857,177.76
177.811,177.762,177.88,177.745
177.763,177.723,177.834,177.717
177.723,177.67,177.748,177.642
177.67,177.67,177.741,177.66
177.667,177.578,177.693,177.558
177.573,177.653,177.656,177.544
177.652,177.648,177.69,177.601
177.648,177.676,177.715,177.63
177.675,177.694,177.785,177.666
177.693,177.638,177.751,177.581
177.64,177.642,177.677,177.439
177.633,177.907,177.991,177.578
177.888,177.77,177.928,177.739
177.768,177.912,177.947,177.736
177.959,178.484,178.484,177.867
178.482,178.517,178.694,178.474
178.516,178.482,178.58,178.422
178.476,178.367,178.532,178.339
178.37,178.292,178.397,178.225
178.286,178.236,178.293,178.189
178.234,178.499,178.499,178.205
178.504,178.529,178.642,178.395
178.512,178.665,178.679,178.359
178.669,178.42,178.723,178.39
178.414,178.445,178.478,178.254
178.439,178.322,178.48,178.14
178.322,178.112,178.414,177.986
178.111,177.839,178.201,177.795
177.837,177.832,177.909,177.674
177.832,177.695,177.889,177.606
177.695,177.68,177.818,177.615
177.675,177.724,177.788,177.663
177.723,177.763,177.877,177.695
177.765,177.725,177.826,177.681
177.724,177.683,177.759,177.657
177.701,177.821,177.885,177.669
177.825,177.758,177.972,177.746
177.756,177.871,177.946,177.748
177.872,177.891,177.919,177.737
177.891,177.994,178.044,177.85
178.022,177.956,178.063,177.902
177.957,177.837,177.962,177.815
177.837,177.805,177.9,177.79
177.806,177.899,177.931,177.795
177.9,177.819,177.935,177.802
177.803,177.94,177.94,177.663
177.941,178.068,178.093,177.922
178.067,178.125,178.192,178.023
178.124,177.983,178.131,177.904
177.983,177.97,178.071,177.905
177.962,177.905,178.055,177.896
177.909,177.9,177.919,177.842
177.9,177.833,177.926,177.752
177.835,177.78,177.894,177.773
177.78,177.643,177.79,177.63
177.644,177.396,177.645,177.37
177.403,177.425,177.474,177.373
177.434,177.4,177.509,177.278
177.402,177.241,177.483,177.212
177.245,177.288,177.462,177.186
177.29,177.562,177.581,177.262
177.558,177.707,177.794,177.555
177.709,177.583,177.711,177.41
177.582,177.345,177.583,177.256
177.343,177.44,177.534,177.318
177.437,177.66,177.683,177.437
177.66,177.597,177.868,177.579
177.597,177.765,177.779,177.553
177.764,177.628,177.783,177.574
177.616,177.34,177.63,177.32
177.34,177.46,177.487,177.32
177.461,177.433,177.541,177.365
177.433,177.434,177.489,177.298
177.428,177.765,177.819,177.428
177.764,177.849,178,177.752
177.848,177.941,177.967,177.817
177.931,177.878,177.949,177.79
177.866,177.922,177.975,177.834
177.922,177.949,177.961,177.799
177.951,177.925,178.021,177.898
177.922,177.843,178,177.829
177.851,177.762,177.864,177.746
177.759,177.784,177.798,177.642
177.788,177.789,177.803,177.732
177.793,177.795,177.835,177.733
177.805,177.65,177.811,177.632
177.651,177.701,177.757,177.644
177.701,177.689,177.707,177.593
177.688,177.694,177.747,177.653
177.693,177.723,177.758,177.67
177.723,177.698,177.739,177.678
177.703,177.7,177.735,177.668
177.701,177.724,177.751,177.667
177.732,177.788,177.839,177.673
177.787,177.755,177.846,177.717
177.761,177.921,177.922,177.725
177.928,177.781,177.976,177.781
177.785,177.767,177.825,177.733
177.768,177.711,177.772,177.693
177.716,177.744,177.778,177.693
177.744,177.715,177.747,177.678
177.716,177.82,177.83,177.693
177.819,177.827,177.911,177.784
177.828,177.831,177.911,177.808
177.831,177.778,177.923,177.713
177.777,177.74,177.798,177.631
177.739,177.57,177.784,177.475
177.571,177.747,177.779,177.511
177.748,177.887,177.96,177.652
177.887,177.879,178.152,177.786
177.88,177.961,177.961,177.679
177.961,177.728,177.969,177.651
177.728,177.797,177.838,177.65
177.797,177.687,177.849,177.657
177.685,177.689,177.773,177.628
177.69,177.732,177.771,177.641
177.742,177.74,177.816,177.584
177.737,177.907,177.939,177.714
177.908,177.998,178.01,177.843
177.998,178.102,178.19,177.989
178.103,178.205,178.279,177.991
178.206,178.374,178.408,178.192
178.373,178.481,178.495,178.348
178.484,178.532,178.733,178.417
178.532,178.488,178.607,178.424
178.483,178.814,178.832,178.48
178.814,178.821,178.88,178.719
178.822,178.855,178.878,178.753
178.855,178.699,178.895,178.699
178.699,178.729,178.758,178.625
178.729,178.639,178.746,178.533
178.639,178.644,178.751,178.629
178.643,178.618,178.664,178.572
178.615,178.555,178.635,178.549
178.557,178.559,178.641,178.518
178.559,178.64,178.697,178.559
178.64,178.627,178.653,178.581
178.616,178.596,178.666,178.467
178.594,178.584,178.658,178.576
178.584,178.66,178.692,178.565
178.66,178.64,178.727,178.561
178.606,178.634,178.673,178.53
178.635,178.575,178.669,178.541
178.575,178.653,178.685,178.563
178.651,178.58,178.663,178.537
178.577,178.69,178.69,178.567
178.687,178.682,178.789,178.662
178.681,178.658,178.708,178.633
178.658,178.617,178.673,178.584
178.618,178.614,178.671,178.596
178.617,178.622,178.644,178.546
178.62,178.568,178.623,178.477
178.568,178.614,178.665,178.551
178.624,178.465,178.633,178.454
178.47,178.573,178.669,178.467
178.572,178.875,178.895,178.55
178.877,178.858,179.007,178.814
178.858,178.689,178.868,178.545
178.691,179.084,179.337,178.562
179.08,179.568,179.625,179.059
179.569,179.505,179.647,179.481
179.505,179.579,179.622,179.415
179.579,179.562,179.627,179.388
179.566,179.926,180.122,179.558
179.928,180.106,180.111,179.915
180.114,180.105,180.303,180.033
180.107,180.04,180.208,179.873
180.04,180.186,180.189,179.91
180.187,180.042,180.198,179.974
180.026,180.006,180.077,179.876
180.009,180.169,180.28,179.992
180.171,180.287,180.362,180.147
180.29,180.121,180.297,180.1
180.121,180.062,180.178,180.002
180.063,180.135,180.221,180.026
180.135,180.251,180.31,180.102
180.252,180.21,180.268,180.198
180.209,180.277,180.395,180.202
180.277,180.313,180.346,180.24
180.306,180.319,180.378,180.275
180.317,180.337,180.352,180.296
180.34,180.296,180.369,180.225
180.292,180.262,180.318,180.242
180.262,180.3,180.354,180.259
180.299,180.288,180.335,180.219
180.288,180.324,180.423,180.264
180.326,180.413,180.418,180.316
180.412,180.393,180.45,180.377
180.395,180.353,180.401,180.342
180.348,180.316,180.402,180.278
180.318,180.373,180.397,180.294
180.375,180.261,180.405,180.234
180.258,180.294,180.311,180.2
180.295,180.241,180.329,180.23
180.243,180.151,180.265,180.135
180.156,180.205,180.21,180.141
180.208,180.184,180.261,180.182
180.184,180.267,180.287,180.148
180.266,179.919,180.267,179.884
179.923,179.945,180.017,179.913
179.943,180.103,180.132,179.934
180.103,179.971,180.128,179.94
179.971,179.672,180.065,179.628
179.67,179.747,179.795,179.586
179.745,179.632,179.745,179.385
179.635,179.709,179.815,179.575
179.73,179.959,180.048,179.3
179.957,179.982,180.162,179.928
179.985,180.098,180.208,179.874
180.099,180.024,180.189,179.982
180.024,179.972,180.111,179.947
179.971,180.033,180.058,179.901
180.033,180.356,180.438,179.996
180.356,180.241,180.421,180.232
180.241,179.97,180.308,179.96
179.972,179.858,180.02,179.842
179.857,179.805,179.917,179.766
179.799,180.014,180.11,179.695
180.013,180.13,180.296,179.992
180.127,180.093,180.163,179.989
180.081,180.079,180.143,179.972
180.08,180.12,180.126,179.974
180.116,180.191,180.244,180.078
180.191,180.129,180.257,180.061
180.132,179.967,180.148,179.936
179.976,180.07,180.103,179.952
180.07,179.885,180.083,179.832
179.896,179.91,179.959,179.861
179.908,179.954,179.982,179.898
179.95,179.987,180.031,179.929
179.987,180.07,180.091,179.968
180.07,180.066,180.094,179.942
180.058,180.052,180.073,179.981
180.053,180.043,180.092,180.012
180.046,180.053,180.116,180.018
180.052,179.982,180.072,179.974
179.982,179.949,180.018,179.944
179.962,179.879,179.963,179.837
179.882,179.923,179.95,179.86
179.923,179.772,180.014,179.75
179.769,179.717,179.792,179.648
179.726,179.713,179.796,179.695
179.719,179.7,179.743,179.675
179.699,179.709,179.751,179.664
179.71,179.73,179.786,179.696
179.73,179.822,179.86,179.726
179.822,179.822,179.874,179.8
179.822,179.914,179.985,179.803
179.912,179.882,179.941,179.861
179.883,179.856,179.976,179.828
179.855,180.142,180.173,179.753
180.139,180.273,180.398,180.11
180.269,180.551,180.613,180.258
180.554,180.601,180.697,180.444
180.6,180.944,180.982,180.578
180.948,180.851,180.984,180.814
180.85,180.8,180.993,180.728
180.796,180.646,180.83,180.487
180.647,180.643,180.831,180.633
180.645,180.75,180.796,180.612
180.751,180.679,180.831,180.644
180.68,180.661,180.759,180.616
180.681,180.78,181.003,180.667
180.779,180.559,180.811,180.523
180.568,180.281,180.57,180.213
180.281,180.133,180.354,180.052
180.134,180.431,180.464,180.092
180.432,180.443,180.604,180.385
180.444,180.534,180.576,180.379
180.535,180.518,180.614,180.486
180.519,180.518,180.641,180.453
180.519,180.56,180.691,180.479
180.559,180.471,180.615,180.468
180.471,180.342,180.498,180.307
180.342,180.392,180.413,180.292
180.408,180.307,180.409,180.294
180.304,180.422,180.434,180.304
180.422,180.559,180.56,180.396
180.56,180.693,180.706,180.482
180.388,180.425,180.495,180.382
180.406,180.448,180.491,180.398
180.449,180.43,180.488,180.403
180.445,180.374,180.453,180.327
180.373,180.469,180.471,180.373
180.469,180.434,180.505,180.434
180.458,180.395,180.482,180.323
180.408,180.521,180.554,180.4
180.518,180.547,180.576,180.493
180.547,180.463,180.567,180.453
180.465,180.525,180.556,180.454
180.525,180.497,180.549,180.471
180.497,180.43,180.51,180.396
180.432,180.444,180.464,180.365
180.444,180.55,180.567,180.421
180.551,180.698,180.723,180.508
180.699,180.636,180.741,180.599
180.636,180.574,180.653,180.562
180.571,180.647,180.67,180.395
180.645,180.54,180.668,180.47
180.539,180.863,180.878,180.539
180.863,180.61,180.882,180.519
180.61,180.477,180.651,180.376
180.479,180.504,180.573,180.411
180.502,180.448,180.722,180.401
180.452,180.401,180.547,180.314
180.408,180.502,180.505,180.351
180.499,180.528,180.648,180.405
180.527,180.466,180.613,180.361
180.467,180.491,180.555,180.293
180.487,180.403,180.498,180.359
180.404,180.63,180.66,180.404
180.63,180.706,180.779,180.544
180.707,180.975,181.037,180.644
180.979,180.978,181.143,180.864
180.975,181.187,181.199,180.882
181.189,181.345,181.571,181.183
181.346,181.467,181.487,181.244
181.467,181.435,181.547,181.388
181.434,181.306,181.533,181.279
181.307,181.487,181.508,181.276
181.487,181.282,181.505,181.242
181.282,181.307,181.311,181.204
181.303,181.275,181.364,181.244
181.278,181.323,181.394,181.251
181.323,181.337,181.377,181.265
181.34,181.337,181.36,181.278
181.337,181.327,181.391,181.323
181.245,181.283,181.338,181.238
181.283,181.365,181.387,181.266
181.365,181.326,181.365,181.274
181.327,181.339,181.402,181.309
181.339,181.33,181.411,181.277
181.332,181.342,181.404,181.312
181.341,181.29,181.343,181.243
181.29,181.445,181.485,181.263
181.445,181.277,181.501,181.242
181.275,181.377,181.384,181.257
181.386,181.358,181.437,181.351
181.354,181.287,181.385,181.282
181.287,181.354,181.366,181.284
181.352,181.36,181.398,181.316
181.363,181.405,181.456,181.339
181.405,181.423,181.465,181.397
181.422,181.406,181.477,181.389
181.406,181.444,181.524,181.406
181.446,181.439,181.6,181.428
181.427,181.374,181.58,181.335
181.371,181.434,181.583,181.272
181.434,181.517,181.554,181.332
181.516,181.246,181.526,181.239
180.966,181.066,181.144,180.664
181.065,181.262,181.327,180.971
181.261,181.45,181.568,181.261
181.453,181.767,181.947,181.449
181.769,181.721,181.816,181.587
181.722,181.729,181.748,181.535
181.73,181.846,181.882,181.688
181.851,182.011,182.112,181.815
182.013,181.879,182.083,181.806
181.879,181.989,182.108,181.836
182,182.08,182.217,181.961
182.079,182.041,182.213,181.969
182.041,182.066,182.157,181.962
182.065,182.093,182.205,182.021
182.096,182.074,182.113,181.933
182.073,182.04,182.189,181.994
182.04,182.144,182.202,181.993
182.144,182.102,182.214,182.095
182.104,182.231,182.278,182.06
182.233,182.166,182.292,182.151
182.166,182.28,182.285,182.12
182.284,182.131,182.313,182.089
182.133,182.169,182.204,182.118
182.169,182.287,182.302,182.144
182.286,182.369,182.393,182.271
182.295,182.279,182.327,182.24
182.279,182.272,182.318,182.235
182.274,182.298,182.338,182.208
182.296,182.269,182.336,182.255
182.27,182.187,182.27,182.181
182.187,182.173,182.263,182.163
182.189,182.161,182.261,182.145
182.16,182.243,182.258,182.11
182.247,182.254,182.3,182.165
182.252,182.31,182.336,182.189
182.316,182.286,182.316,182.222
182.285,182.275,182.312,182.265
182.272,182.319,182.351,182.272
182.319,182.307,182.324,182.283
182.305,182.293,182.325,182.2
182.292,182.269,182.324,182.233
182.269,182.326,182.368,182.238
182.323,182.309,182.386,182.278
182.311,182.351,182.429,182.275
182.343,182.721,182.816,182.33
182.724,182.864,183.025,182.683
182.864,182.989,183.032,182.819
182.989,183.493,183.515,182.985
183.491,183.422,183.5,183.237
183.423,183.291,183.519,183.237
183.292,183.38,183.477,183.215
183.379,183.235,183.402,183.164
183.236,183.369,183.406,183.135
183.371,183.135,183.371,183.068
183.136,183.123,183.227,183.079
183.127,183.147,183.297,183.047
183.082,183.339,183.398,183.012
183.343,183.41,183.527,183.147
183.406,183.414,183.589,183.393
183.412,183.697,183.829,183.381
183.7,183.778,183.782,183.535
183.776,183.816,184.112,183.657
183.813,183.972,184.035,183.614
183.97,183.694,184.091,183.675
183.702,183.483,183.734,183.421
183.483,183.412,183.539,183.371
183.412,183.232,183.519,183.186
183.243,183.483,183.601,183.172
183.486,183.589,183.692,183.474
183.582,183.639,183.677,183.481
183.641,183.63,183.676,183.592
183.631,183.733,183.746,183.631
183.733,183.755,183.761,183.626
183.721,183.765,183.801,183.677
183.769,183.76,183.88,183.748
183.76,183.671,183.763,183.63
183.672,183.648,183.702,183.634
183.648,183.555,183.663,183.545
183.557,183.525,183.638,183.474
183.519,183.518,183.59,183.449
183.519,183.662,183.734,183.511
183.662,183.66,183.699,183.611
183.66,183.512,183.703,183.512
183.506,183.306,183.569,183.294
183.306,183.264,183.315,183.183
183.262,183.305,183.325,183.216
183.305,183.435,183.485,183.301
183.434,182.988,183.454,182.916
182.988,182.949,183.015,182.791
182.948,182.896,182.966,182.821
182.894,182.801,182.96,182.704
182.794,183.023,183.076,182.573
183.023,183.356,183.356,183.021
183.356,183.678,183.709,183.348
183.677,183.809,183.889,183.516
183.812,183.813,184.146,183.736
183.813,183.727,183.831,183.559
183.727,183.674,183.811,183.637
183.681,183.289,183.863,183.275
183.286,183.287,183.327,183.093
183.287,183.459,183.512,183.254
183.462,183.244,183.533,183.23
183.244,183.294,183.522,183.226
183.288,183.279,183.457,183.199
183.294,183.415,183.471,183.187
183.417,183.625,183.664,183.258
183.628,183.54,183.635,183.342
183.534,183.501,183.748,183.394
183.502,183.874,183.906,183.141
183.874,183.983,184.132,183.731
183.987,183.687,184.086,183.674
183.687,183.74,183.832,183.65
183.74,183.449,183.76,183.272
183.449,183.331,183.459,183.32
183.331,183.217,183.337,183.173
183.217,183.399,183.437,183.21
183.397,183.384,183.445,183.224
183.384,183.209,183.394,183.097
183.209,183.295,183.337,183.17
183.295,183.385,183.41,183.268
183.385,183.3,183.403,183.19
183.248,183.263,183.332,183.235
183.257,183.224,183.304,183.185
183.222,183.36,183.415,183.222
183.36,183.355,183.423,183.346
183.36,183.375,183.383,183.284
183.376,183.42,183.445,183.335
183.417,183.629,183.651,183.414
183.622,183.667,183.735,183.589
183.686,183.563,183.703,183.544
183.568,183.557,183.681,183.496
183.55,183.639,183.656,183.508
183.638,183.589,183.658,183.564
183.589,183.603,183.651,183.583
183.597,183.619,183.66,183.586
183.619,183.596,183.689,183.581
183.597,183.615,183.633,183.502
183.614,183.698,183.706,183.58
183.698,183.806,183.84,183.658
183.805,183.668,183.925,183.627
183.668,183.861,183.89,183.447
183.861,183.947,183.998,183.709
183.946,184.332,184.456,183.926
184.327,183.91,184.39,183.893
183.841,183.169,183.841,183.169
183.169,183.378,183.483,183.093
183.379,183.175,183.381,183.145
183.175,183.05,183.221,182.96
183.05,183.041,183.249,183.03
183.041,183.246,183.255,183.041
183.246,182.845,183.305,182.837
182.847,182.65,182.863,182.572
182.646,182.699,182.763,182.479
182.698,182.828,182.881,182.642
182.828,182.125,182.841,182.06
182.163,182.234,182.422,182.051
182.236,182.269,182.624,182.213
182.269,181.997,182.296,181.887
181.997,181.937,182.138,181.851
181.939,182.029,182.056,181.813
182.028,181.78,182.072,181.772
181.78,182.14,182.163,181.777
182.137,182.149,182.171,182.025
182.152,182.155,182.197,182.081
182.153,181.995,182.153,181.819
181.993,181.897,182.009,181.795
181.894,182.003,182.081,181.88
182.002,182.113,182.115,181.978
182.114,181.925,182.126,181.852
182.041,181.945,182.059,181.886
181.944,181.952,182.059,181.864
181.981,182.184,182.201,181.973
182.187,182.132,182.293,182.113
182.133,182.071,182.203,182.057
182.073,182.033,182.096,181.91
182.027,181.89,182.037,181.845
181.891,181.997,182.085,181.891
