EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
116374,130047,94611,110794,125360,79561,74388,164115,99584,75366,88070,106930,147321,145904,110129,89539,129591,156707,117173,123228,70327,75431,88623,164054,93192,144265,175103,82524,1235543
116394,130144,94657,110818,125312,79524,74376,164103,99657,75252,88060,106866,147167,145910,110159,89466,129506,156627,117053,123276,70372,75371,88643,164079,93217,144229,175240,82522,1235543
116454,130218,94624,110866,125270,79492,74374,164063,99783,75244,88021,106840,147137,146035,110199,89444,129529,156494,117061,123209,70366,75373,88603,164128,93241,144264,175256,82431,1235843
116446,130260,94638,110879,125337,79462,74374,164041,99732,75239,88014,106803,147101,145967,110223,89449,129344,156492,117096,123204,70364,75373,88613,164038,93281,144297,175229,82411,1235253
116486,130419,94594,110758,125346,79478,74385,163838,99747,75179,88048,106820,147136,145993,110208,89339,129226,156648,117016,123128,70362,75383,88594,164101,93258,144391,175200,82359,1234523
116526,130392,94575,110708,125307,79510,74341,163639,99714,75139,88095,106848,146875,146091,110184,89345,129130,156479,117147,123163,70391,75463,88465,164141,93350,144339,175142,82388,1234253
116525,130387,94560,110657,125299,79466,74358,163481,99712,75086,88157,106851,146660,146096,110202,89385,128939,156446,117135,123244,70404,75468,88459,164150,93366,144359,175222,82390,1233663
116510,130388,94534,110649,125265,79475,74355,163669,99656,75112,88059,106842,146446,146058,110182,89391,128987,156557,117172,123299,70431,75446,88388,164094,93300,144404,175174,82484,1233523
116554,130346,94562,110718,125327,79461,74350,163647,99586,75139,88100,106827,146391,146049,110176,89423,129112,156427,117112,123325,70452,75512,88403,164154,93302,144337,175298,82436,1233553
116566,130294,94619,110703,125267,79436,74369,163596,99606,75213,88117,106802,146378,145934,110196,89404,129117,156560,117078,123344,70434,75518,88468,164249,93358,144317,175204,82371,1233353
116571,130356,94609,110700,125309,79444,74354,163586,99539,75176,88199,106785,146495,145976,110186,89369,129018,156640,117020,123352,70519,75505,88483,164292,93328,144273,175283,82402,1233403
116499,130340,94608,110720,125344,79467,74365,163426,99630,75222,88236,106835,146370,146047,110147,89363,129006,156632,117048,123352,70410,75527,88408,164260,93346,144326,175270,82316,1233763
116510,130355,94629,110709,125335,79466,74381,163645,99610,75182,88107,106823,146193,145905,110139,89361,128951,156663,117047,123302,70311,75545,88327,164239,93340,144413,175234,82355,1233113
116485,130314,94628,110715,125298,79497,74397,163741,99588,75170,88124,106834,146391,145858,110119,89336,128920,156575,117105,123221,70297,75543,88327,164215,93453,144376,175188,82356,1232243
116496,130367,94646,110755,125369,79538,74429,163818,99522,75145,88059,106870,146298,145910,110106,89313,129050,156583,117096,123202,70313,75536,88293,164235,93461,144336,175166,82343,1232333
116428,130347,94584,110804,125258,79518,74357,163860,99526,75149,88086,106796,146374,145834,110129,89325,129046,156528,117142,123137,70338,75578,88323,164275,93444,144339,175080,82353,1231453
116444,130355,94622,110822,125324,79443,74399,163939,99460,75136,88030,106802,146477,145790,110106,89344,129048,156638,117159,123181,70436,75611,88316,164299,93446,144308,175054,82345,1230168
116443,130297,94584,110831,125368,79461,74424,163953,99440,75144,87995,106743,146559,145826,110158,89399,128991,156510,117160,123242,70394,75566,88343,164309,93415,144319,174959,82362,1225963
116474,130298,94596,110824,125324,79477,74372,163945,99429,75206,87979,106749,146623,145825,110125,89430,128990,156537,117212,123197,70425,75596,88309,164305,93401,144380,175062,82343,1225453
116494,130264,94547,110817,125264,79460,74365,163992,99448,75231,87986,106803,146586,145696,110129,89468,128970,156551,117187,123279,70435,75666,88375,164311,93460,144402,175061,82399,1227093
116533,130272,94652,110798,125309,79437,74336,163906,99477,75150,88027,106787,146573,145617,110138,89405,129031,156550,117230,123274,70418,75636,88336,164295,93444,144410,174998,82408,1228153
116555,130257,94638,110819,125211,79351,74284,164018,99465,75172,88008,106703,146482,145677,110110,89356,129010,156605,117237,123224,70412,75693,88335,164359,93413,144419,175050,82409,1226253
116479,130227,94612,110826,125151,79289,74317,163945,99418,75203,88059,106695,146587,145569,110075,89366,129048,156638,117233,123248,70412,75606,88407,164297,93486,144379,175075,82425,1225623
116400,130315,94629,110932,125139,79259,74310,164041,99384,75185,88058,106611,146475,145503,110111,89282,129061,156630,117170,123393,70385,75555,88463,164303,93406,144445,175456,82405,1223183
116393,130280,94626,110942,125116,79236,74289,164066,99357,75179,88037,106589,146521,145527,110103,89324,129084,156500,117203,123309,70378,75556,88438,164181,93348,144479,175390,82401,1222623
116375,130225,94674,110941,125087,79249,74280,164059,99371,75045,88042,106637,146569,145486,110096,89341,129101,156325,117263,123209,70403,75540,88503,164242,93326,144438,175238,82435,1222633
116379,130225,94621,110892,125106,79199,74260,163939,99288,75015,88061,106577,146593,145613,110127,89365,129121,156444,117434,123152,70339,75503,88535,164295,93326,144230,175151,82457,1221503
116352,130466,94601,110921,125161,79173,74297,163944,99225,74959,88045,106574,146574,145711,110105,89237,129167,156320,117373,123175,70344,75608,88533,164035,93344,144251,175327,82572,1221753
116386,130324,94594,110999,125094,79215,74266,163840,99255,74947,88094,106578,146626,145728,110126,89299,129093,156303,117371,123213,70326,75566,88563,164045,93424,144114,175213,82491,1222423
116430,130270,94609,111086,125030,79187,74236,163762,99181,74920,88146,106586,146598,145723,110120,89377,129129,156381,117411,123284,70357,75580,88593,164081,93410,144117,175382,82549,1222643
116387,130191,94636,111072,125077,79148,74221,163787,99187,74955,88207,106575,146422,145745,110117,89396,129135,156448,117477,123230,70365,75584,88663,163858,93471,144245,175265,82537,1222533
116443,130289,94604,111027,125005,79133,74256,163892,99196,74921,88131,106577,146363,145586,110110,89351,129106,156561,117490,123251,70358,75594,88624,163906,93466,144250,175338,82501,1222643
116397,130180,94603,111079,125070,79178,74255,163916,99104,74941,88151,106591,146493,145660,110132,89354,129059,156609,117509,123309,70358,75612,88671,164024,93446,144256,175488,82552,1220063
116422,130276,94614,111086,125198,79190,74293,163894,99114,74928,88133,106605,146416,145626,110139,89294,129063,156614,117493,123304,70361,75587,88686,164104,93422,144211,175431,82585,1220283
116329,130253,94619,111221,125153,79232,74275,163864,99121,74888,88136,106607,146411,145656,110150,89328,129192,156568,117498,123289,70408,75611,88673,163809,93423,144309,175425,82516,1219603
116339,130253,94626,111224,125197,79214,74278,163919,99102,74912,88173,106608,146409,145615,110164,89338,129344,156647,117477,123294,70390,75603,88787,163736,93394,144309,175471,82518,1220273
116364,130318,94653,111175,125191,79207,74320,164400,99036,74911,88147,106596,146500,145608,110174,89280,129276,156541,117478,123254,70367,75603,88813,163811,93391,144345,175344,82551,1220233
116376,130248,94630,111201,125155,79249,74328,164348,99043,74907,88063,106596,146714,145644,110186,89301,129288,156594,117485,123313,70362,75628,88707,163810,93384,144413,175435,82532,1221033
116357,130302,94636,111179,125206,79245,74335,164344,99073,74943,87996,106577,146772,145594,110178,89306,129299,156552,117492,123325,70383,75669,88703,163770,93342,144358,175399,82623,1221283
116321,130337,94635,111236,125147,79269,74342,164287,99037,74938,88013,106594,146896,145597,110185,89301,129332,156635,117478,123333,70349,75654,88715,163545,93333,144418,175368,82602,1220863
116380,130304,94630,111180,125164,79288,74318,164379,99092,74951,88032,106611,146881,145629,110169,89323,129387,156669,117439,123304,70345,75671,88725,163511,93266,144444,175319,82608,1221503
116401,130344,94618,111163,125146,79265,74323,164354,99090,74967,88081,106615,146890,145591,110178,89300,129401,156651,117440,123327,70303,75689,88863,163357,93341,144401,175313,82592,1221513
116401,130323,94676,111140,125180,79243,74341,164521,99075,74963,88057,106580,146867,145523,110169,89297,129372,156657,117418,123337,70283,75670,88823,163372,93350,144394,175298,82542,1221563
116407,130373,94698,111122,125147,79255,74347,164407,99042,74993,88065,106571,146919,145567,110162,89298,129417,156687,117410,123302,70258,75657,88827,163325,93317,144347,175294,82568,1221293
116383,130342,94724,111153,125082,79234,74353,164464,99055,75015,88054,106536,146877,145553,110150,89328,129370,156610,117414,123283,70250,75641,88836,163257,93307,144362,175207,82565,1221653
116428,130352,94743,111097,125084,79234,74360,164627,99073,75001,87994,106500,146944,145533,110175,89323,129393,156654,117379,123254,70281,75616,88833,163312,93318,144339,175171,82552,1221773
116445,130354,94724,111091,125108,79233,74358,164567,99077,75001,88022,106509,146992,145559,110194,89327,129398,156616,117400,123292,70279,75632,88853,163263,93367,144449,175196,82577,1221983
116444,130311,94727,111105,125100,79217,74333,164549,99083,74992,88027,106525,146975,145595,110246,89344,129399,156592,117370,123288,70301,75613,88833,163230,93322,144513,175062,82543,1220083
116450,130252,94744,111080,124994,79223,74326,164562,99101,74979,88027,106541,146969,145607,110249,89364,129375,156604,117381,123144,70302,75634,88863,163421,93292,144505,175124,82570,1219523
116434,130253,94750,111106,125014,79216,74324,164436,99112,74956,88056,106541,146969,145658,110241,89371,129359,156586,117382,123248,70259,75682,88843,163588,93333,144588,175112,82573,1220193
116409,130285,94744,111108,125003,79196,74326,164521,99125,74975,88023,106518,146891,145619,110239,89351,129370,156578,117378,123284,70255,75694,88813,163637,93350,144527,175164,82574,1218753
116421,130272,94744,111092,124977,79224,74329,164511,99118,74996,88039,106546,146929,145632,110254,89352,129354,156609,117402,123340,70354,75696,88842,163482,93289,144559,175155,82594,1219883
116418,130225,94773,111101,125021,79229,74341,164487,99115,75019,88040,106530,146915,145601,110263,89329,129364,156565,117342,123361,70337,75696,88873,163376,93277,144531,175146,82582,1219413
116417,130246,94783,111110,125075,79233,74394,164454,99118,75032,88031,106465,146892,145543,110262,89335,129379,156547,117362,123363,70340,75692,88853,163380,93212,144433,175123,82574,1220123
116417,130237,94763,111095,125072,79197,74342,164415,99085,75023,88070,106491,146920,145592,110265,89355,129358,156533,117323,123346,70388,75714,88875,163253,93168,144402,175101,82583,1221153
116357,130223,94757,111119,125117,79240,74377,164386,99090,75037,88071,106503,146876,145598,110247,89352,129367,156480,117351,123345,70354,75714,88873,163215,93126,144285,174980,82592,1222453
116361,130215,94749,111143,125058,79252,74373,164371,99076,75046,88066,106522,146850,145588,110265,89359,129347,156428,117342,123368,70281,75724,88863,162919,93102,144177,175116,82602,1221503
116384,130217,94758,111171,125086,79219,74334,164345,99099,75061,88045,106534,146866,145583,110259,89358,129339,156473,117362,123386,70371,75741,88824,162979,93101,144138,175050,82630,1221383
116371,130222,94737,111153,125101,79197,74341,164326,99110,75034,88044,106491,146877,145568,110273,89356,129348,156513,117322,123383,70403,75717,88813,163195,93094,144147,175072,82624,1221203
116373,130231,94738,111191,125134,79174,74322,164403,99102,75069,88026,106484,146877,145579,110269,89347,129356,156492,117395,123397,70343,75714,88788,163337,93119,144200,175084,82638,1218833
116371,130239,94715,111172,125101,79167,74332,164393,99064,75083,88022,106470,146907,145562,110260,89351,129321,156496,117349,123378,70349,75697,88784,163373,93130,144175,175020,82621,1218583
116370,130253,94694,111192,125104,79162,74322,164338,99100,75072,88045,106475,146907,145536,110279,89343,129367,156460,117383,123359,70321,75703,88779,163232,93131,144298,175106,82651,1218133
116370,130186,94649,111171,125119,79135,74275,164330,99096,75060,88046,106505,146830,145556,110280,89345,129371,156349,117406,123362,70277,75725,88803,163224,93117,144223,175034,82641,1218763
116380,130154,94650,111250,125105,79151,74304,164330,99114,75021,88072,106489,146869,145585,110306,89370,129401,156459,117415,123317,70282,75721,88808,163027,93131,144205,175105,82672,1218693
116385,130182,94668,111200,125107,79106,74229,164342,99104,75012,88050,106529,146837,145619,110339,89366,129384,156401,117427,123343,70251,75730,88856,163144,93166,144318,175226,82711,1220973
116325,130143,94667,111235,125095,79140,74193,164375,99076,74997,88060,106626,146850,145619,110297,89410,129402,156413,117415,123354,70296,75724,88843,163229,93153,144274,175164,82712,1220293
116330,130184,94668,111286,125104,79202,74224,164399,99051,74979,88074,106665,146898,145572,110300,89386,129375,156422,117419,123340,70311,75694,88859,163049,93167,144357,175384,82712,1222113
116352,130187,94657,111305,125079,79286,74329,164336,99005,74980,88096,106624,146914,145568,110320,89371,129465,156412,117436,123369,70363,75709,88853,163084,93184,144339,175482,82735,1222463
116373,130197,94627,111292,125054,79321,74319,164324,98986,74938,88083,106688,146872,145582,110318,89397,129423,156480,117418,123349,70325,75707,88868,163134,93118,144290,175454,82726,1221823
116379,130229,94632,111276,125134,79299,74307,164319,98978,74953,88106,106675,146854,145588,110316,89377,129464,156487,117372,123353,70375,75674,88863,163025,93208,144257,175214,82754,1221343
116361,130237,94654,111269,125153,79280,74312,164407,98929,74994,88114,106646,146847,145678,110335,89411,129459,156516,117327,123302,70349,75707,88913,163021,93232,144314,175206,82722,1221533
116405,130270,94640,111294,125154,79273,74302,164328,98985,75038,88154,106654,146912,145695,110348,89436,129481,156591,117292,123280,70354,75717,88893,163059,93245,144301,175256,82720,1222353
116407,130280,94668,111254,125135,79332,74310,164320,99024,75072,88156,106723,146846,145643,110343,89440,129495,156591,117316,123316,70340,75710,88943,163056,93278,144372,175273,82705,1222883
116458,130255,94675,111212,125087,79406,74398,164311,99081,75065,88149,106690,146830,145711,110364,89454,129498,156743,117326,123332,70311,75737,88924,163269,93218,144390,175320,82669,1223343
116520,130270,94678,111141,125105,79398,74396,164311,99170,75045,88112,106686,146818,145670,110369,89445,129496,156893,117296,123346,70310,75725,88926,163237,93231,144471,175297,82673,1222913
116530,130286,94624,111085,125067,79382,74376,164402,99119,75042,88093,106685,146862,145652,110358,89434,129505,156912,117293,123329,70307,75701,88915,163231,93241,144461,175154,82558,1223673
116530,130298,94588,111052,125073,79379,74376,164363,99081,75089,88081,106685,146936,145658,110355,89420,129509,156700,117289,123339,70341,75709,88913,163237,93197,144461,175132,82467,1223713
116530,130295,94597,111066,125095,79363,74371,164431,99081,75133,88071,106675,146972,145635,110344,89448,129459,156727,117309,123324,70416,75705,88943,163280,93243,144390,175157,82459,1223143
116530,130348,94598,111057,125044,79353,74389,164483,99109,75133,88056,106632,146993,145674,110354,89453,129434,156753,117242,123344,70339,75730,88953,163300,93164,144362,175102,82552,1222523
116525,130328,94620,111052,124986,79343,74372,164466,99186,75131,87973,106644,147017,145717,110325,89459,129439,156742,117263,123288,70380,75722,88947,163274,93229,144353,175099,82551,1222073
116560,130317,94725,111050,125044,79371,74422,164598,99213,75120,87956,106605,147043,145724,110312,89461,129417,156761,117256,123315,70419,75749,88904,163261,93204,144370,175048,82531,1223373
116610,130277,94720,111057,125011,79395,74435,164538,99199,75127,87980,106625,147131,145741,110337,89506,129430,156791,117255,123313,70368,75729,88834,163262,93192,144493,175111,82535,1223533
116601,130265,94736,110958,124993,79395,74415,164450,99193,75122,88046,106655,147129,145684,110338,89478,129419,156672,117264,123332,70374,75708,88826,163232,93144,144477,175115,82517,1221863
116595,130257,94699,110984,124984,79412,74418,164287,99174,75115,88096,106671,147093,145691,110309,89476,129417,156665,117266,123348,70301,75684,88843,163250,93169,144559,175121,82534,1220473
116615,130273,94678,111002,124946,79396,74390,164183,99175,75095,88064,106688,146954,145621,110335,89452,129406,156694,117292,123323,70280,75707,88813,163304,93122,144464,175126,82559,1221113
116570,130369,94721,110987,124929,79361,74328,164245,99131,75093,88041,106731,146890,145685,110363,89449,129453,156721,117302,123309,70283,75670,88828,163291,93056,144444,175061,82572,1223273
116562,130386,94757,111026,124973,79356,74288,164306,99131,75099,88033,106781,146929,145683,110328,89444,129395,156669,117209,123271,70284,75677,88838,163268,93063,144545,175100,82567,1223883
116542,130358,94744,111036,124985,79356,74280,164335,99154,75115,88102,106797,146961,145707,110376,89446,129411,156620,117184,123280,70228,75648,88827,163281,93066,144924,175157,82555,1226133
116628,130316,94811,111066,124979,79366,74335,164211,99196,75119,88106,106730,146967,145695,110418,89493,129428,156628,117188,123350,70300,75653,88877,163285,93065,144751,175265,82579,1226313
